Date,Strategy Return,MACD Return,RSI Return,BB Return,Buy & Hold Returns
2021-06-22,-0.0009044077352786708,-0.0009044077352786708,0.001,-0.0009044077352786708,-0.0009044077352786708
2021-06-23,0.005338810524917024,0.005338810524917024,0.001,0.005338810524917024,0.005338810524917024
2021-06-24,-0.006281690944612318,-0.006281690944612318,0.001,-0.006281690944612318,-0.006281690944612318
2021-06-25,0.013864696464919557,0.013864696464919557,0.001,0.013864696464919557,0.013864696464919557
2021-06-28,0.00992377506506928,0.00992377506506928,0.001,0.00992377506506928,0.00992377506506928
2021-06-29,-0.0018439983512272523,-0.0018439983512272523,0.001,-0.0018439983512272523,-0.0018439983512272523
2021-06-30,0.0025806915964467787,0.0025806915964467787,0.001,0.0025806915964467787,0.0025806915964467787
2021-07-01,0.0220308875478634,0.0220308875478634,0.001,0.0220308875478634,0.0220308875478634
2021-07-02,0.0,3.605109099447827e-05,0.001,3.605109099447827e-05,3.605109099447827e-05
2021-07-06,0.0,0.008142188953732499,0.001,0.008142188953732499,0.008142188953732499
2021-07-07,0.0,-0.009006894012246087,0.001,-0.009006894012246087,-0.009006894012246087
2021-07-08,0.001872620105039896,0.001872620105039896,0.001,0.001872620105039896,0.001872620105039896
2021-07-09,-0.0022331713573668834,-0.0022331713573668834,0.001,-0.0022331713573668834,-0.0022331713573668834
2021-07-12,0.013111431038538906,0.013111431038538906,0.001,0.013111431038538906,0.013111431038538906
2021-07-13,0.0054304512339007445,0.0054304512339007445,0.001,0.0054304512339007445,0.0054304512339007445
2021-07-14,-0.005252561900145291,-0.005252561900145291,0.001,-0.005252561900145291,-0.005252561900145291
2021-07-15,-0.0009968272387435933,-0.0009968272387435933,0.001,-0.0009968272387435933,-0.0009968272387435933
2021-07-16,-0.01341095174611939,-0.01341095174611939,0.001,-0.01341095174611939,-0.01341095174611939
2021-07-19,0.00830446232700609,0.001,0.001,0.00830446232700609,0.00830446232700609
2021-07-20,0.007419018791028032,0.001,0.001,0.007419018791028032,0.007419018791028032
2021-07-21,0.016704129740972493,0.001,0.001,0.016704129740972493,0.016704129740972493
2021-07-22,0.0,0.001,0.001,0.012261137634774022,0.012261137634774022
2021-07-23,0.0,-0.0021427490692858095,0.001,-0.0021427490692858095,-0.0021427490692858095
2021-07-26,0.0,-0.008721469010658666,0.001,-0.008721469010658666,-0.008721469010658666
2021-07-27,-0.0011174221386277786,-0.0011174221386277786,0.001,-0.0011174221386277786,-0.0011174221386277786
2021-07-28,0.000977786007152433,0.001,0.001,0.000977786007152433,0.000977786007152433
2021-07-29,-0.005565182378257931,0.001,0.001,-0.005565182378257931,-0.005565182378257931
2021-07-30,-0.00031592627000057757,0.001,0.001,-0.00031592627000057757,-0.00031592627000057757
2021-08-02,0.00804280232664253,0.001,0.001,0.00804280232664253,0.00804280232664253
2021-08-03,0.0,0.001,0.001,-0.002126756188792539,-0.002126756188792539
2021-08-04,0.010450867664401954,0.001,0.001,0.010450867664401954,0.010450867664401954
2021-08-05,0.0,0.001,0.001,-0.00020725261954625477,-0.00020725261954625477
2021-08-06,0.0,0.001,0.001,-0.003911477756655406,-0.003911477756655406
2021-08-09,-0.006576512270574471,0.001,0.001,-0.006576512270574471,-0.006576512270574471
2021-08-10,0.0017789284329800183,0.001,0.001,0.0017789284329800183,0.0017789284329800183
2021-08-11,0.009917500328336805,0.001,0.001,0.009917500328336805,0.009917500328336805
2021-08-12,0.0,0.001,0.001,0.01043502595424361,0.01043502595424361
2021-08-13,0.0,0.001,0.001,0.005957971368932962,0.005957971368932962
2021-08-16,0.0,0.001,0.001,-0.005172961270678794,-0.005172961270678794
2021-08-17,0.0,0.001,0.001,-0.008050524272492242,-0.008050524272492242
2021-08-18,0.020562351794360088,0.001,0.001,0.020562351794360088,0.020562351794360088
2021-08-19,0.0,0.001,0.001,0.02525377218197132,0.02525377218197132
2021-08-20,0.0,0.0009523934803204961,0.001,0.0009523934803204961,0.0009523934803204961
2021-08-23,0.0,-0.0066856797716897415,0.001,-0.0066856797716897415,-0.0066856797716897415
2021-08-24,-0.0020177151434192975,-0.0020177151434192975,0.001,-0.0020177151434192975,-0.0020177151434192975
2021-08-25,-0.009715642546299162,-0.009715642546299162,0.001,-0.009715642546299162,-0.009715642546299162
2021-08-26,0.002104190370343738,0.002104190370343738,0.001,0.002104190370343738,0.002104190370343738
2021-08-27,0.012829385270985242,0.012829385270985242,0.001,0.012829385270985242,0.012829385270985242
2021-08-30,0.0,-0.005648491248559066,0.001,-0.005648491248559066,-0.005648491248559066
2021-08-31,-0.00016570310701918942,-0.00016570310701918942,0.001,-0.00016570310701918942,-0.00016570310701918942
2021-09-01,-0.0022554412619592745,0.001,0.001,-0.0022554412619592745,-0.0022554412619592745
2021-09-02,-3.313768419273644e-05,0.001,0.001,-3.313768419273644e-05,-3.313768419273644e-05
2021-09-03,-0.0031930512094311076,0.001,0.001,-0.0031930512094311076,-0.0031930512094311076
2021-09-07,9.993097857975518e-05,0.001,0.001,9.993097857975518e-05,9.993097857975518e-05
2021-09-08,-0.009908665736434018,0.001,0.001,-0.009908665736434018,-0.009908665736434018
2021-09-09,-0.005194320121724196,0.001,0.001,-0.005194320121724196,-0.005194320121724196
2021-09-10,0.004319219871014408,0.001,0.001,0.004319219871014408,0.004319219871014408
2021-09-13,0.009383822724650928,0.001,0.001,0.009383822724650928,0.009383822724650928
2021-09-14,0.0,0.001,0.001,0.01663920444088331,0.01663920444088331
2021-09-15,0.0,0.001,0.001,0.0013113695764334196,0.0013113695764334196
2021-09-16,0.0,0.001,0.001,-0.017683800938400416,-0.017683800938400416
2021-09-17,-0.01874941736251224,0.001,0.001,-0.01874941736251224,-0.01874941736251224
2021-09-20,0.0016975051461042595,0.001,0.001,0.0016975051461042595,0.0016975051461042595
2021-09-21,0.012740739746120456,0.001,0.001,0.012740739746120456,0.012740739746120456
2021-09-22,0.0032768645777309807,0.001,0.001,0.0032768645777309807,0.0032768645777309807
2021-09-23,-0.0007012454706026328,0.001,0.001,-0.0007012454706026328,-0.0007012454706026328
2021-09-24,-0.017455600594517798,0.001,0.001,-0.017455600594517798,-0.017455600594517798
2021-09-27,-0.036875248499102994,0.001,0.001,-0.036875248499102994,-0.036875248499102994
2021-09-28,0.001691609494237049,0.001,0.001,0.001691609494237049,0.001691609494237049
2021-09-29,-0.007350847783801212,0.001,0.001,-0.007350847783801212,-0.007350847783801212
2021-09-30,0.025149279757021373,0.001,0.001,0.025149279757021373,0.025149279757021373
2021-10-01,-0.02093720717422804,0.001,0.001,-0.02093720717422804,-0.02093720717422804
2021-10-04,0.019760464129936702,0.001,0.001,0.019760464129936702,0.019760464129936702
2021-10-05,0.014951988117246077,0.001,0.001,0.014951988117246077,0.014951988117246077
2021-10-06,0.005918857939541129,0.001,0.001,0.005918857939541129,0.005918857939541129
2021-10-07,0.0,0.001,0.001,0.0,0.0
2021-10-08,-0.0021049613910737197,-0.0021049613910737197,0.001,-0.0021049613910737197,-0.0021049613910737197
2021-10-11,-0.00459882627215069,-0.00459882627215069,0.001,-0.00459882627215069,-0.00459882627215069
2021-10-12,0.011643209865082858,0.011643209865082858,0.001,0.011643209865082858,0.011643209865082858
2021-10-13,0.021501187084420965,0.021501187084420965,0.001,0.021501187084420965,0.021501187084420965
2021-10-14,0.004810841872585591,0.004810841872585591,0.001,0.004810841872585591,0.004810841872585591
2021-10-15,0.010073730618119526,0.010073730618119526,0.001,0.010073730618119526,0.010073730618119526
2021-10-18,0.003054338258223289,0.003054338258223289,0.001,0.003054338258223289,0.003054338258223289
2021-10-19,-0.0026639197896083946,-0.0026639197896083946,0.001,-0.0026639197896083946,-0.0026639197896083946
2021-10-20,0.01083856811467215,0.01083856811467215,0.001,0.01083856811467215,0.01083856811467215
2021-10-21,-0.005161987423170496,-0.005161987423170496,0.001,-0.005161987423170496,-0.005161987423170496
2021-10-22,-0.0033371663916019205,-0.0033371663916019205,0.001,-0.0033371663916019205,-0.0033371663916019205
2021-10-25,0.006405238319817663,0.006405238319817663,0.001,0.006405238319817663,0.006405238319817663
2021-10-26,0.0412515160943786,0.0412515160943786,0.001,0.0412515160943786,0.0412515160943786
2021-10-27,0.0,0.0036446563701299883,0.001,0.0036446563701299883,0.0036446563701299883
2021-10-28,0.0,0.022166521872359356,0.001,0.022166521872359356,0.022166521872359356
2021-10-29,0.0,-0.006807996259059594,0.001,-0.006807996259059594,-0.006807996259059594
2021-11-01,0.011351094755663451,0.011351094755663451,0.001,0.011351094755663451,0.011351094755663451
2021-11-02,0.0,0.0026081741309897134,0.001,0.0026081741309897134,0.0026081741309897134
2021-11-03,0.007278841374123499,0.007278841374123499,0.001,0.007278841374123499,0.007278841374123499
2021-11-04,-0.0011301261658206764,-0.0011301261658206764,0.001,-0.0011301261658206764,-0.0011301261658206764
2021-11-05,0.0027635191576084045,0.0027635191576084045,0.001,0.0027635191576084045,0.0027635191576084045
2021-11-08,-0.0030908516405959213,-0.0030908516405959213,0.001,-0.0030908516405959213,-0.0030908516405959213
2021-11-09,-0.015448449454025548,-0.015448449454025548,0.001,-0.015448449454025548,-0.015448449454025548
2021-11-10,0.004915363335989611,0.004915363335989611,0.001,0.004915363335989611,0.004915363335989611
2021-11-11,0.012822438503612067,0.012822438503612067,0.001,0.012822438503612067,0.012822438503612067
2021-11-12,-0.001932234695699944,-0.001932234695699944,0.001,-0.001932234695699944,-0.001932234695699944
2021-11-15,0.010183937017947961,0.001,0.001,0.010183937017947961,0.010183937017947961
2021-11-16,0.0,0.001,0.001,-0.0011494177639380506,-0.0011494177639380506
2021-11-17,0.006319908002008838,0.001,0.001,0.006319908002008838,0.006319908002008838
2021-11-18,0.0,0.001,0.001,0.005377132120200505,0.005377132120200505
2021-11-19,0.0,0.001,0.001,-0.009605599712679902,-0.009605599712679902
2021-11-22,-0.006346773271008991,0.001,0.001,-0.006346773271008991,-0.006346773271008991
2021-11-23,0.0006809188900427427,0.001,0.001,0.0006809188900427427,0.0006809188900427427
2021-11-24,-0.024657133860048374,0.001,0.001,-0.024657133860048374,-0.024657133860048374
2021-11-26,0.020861954035451324,0.001,0.001,0.020861954035451324,0.020861954035451324
2021-11-29,0.0,0.001,0.001,-0.01810549303179864,-0.01810549303179864
2021-11-30,-0.0015439171753704067,0.001,0.001,-0.0015439171753704067,-0.0015439171753704067
2021-12-01,-0.0017890338129429764,0.001,0.001,-0.0017890338129429764,-0.0017890338129429764
2021-12-02,-0.019862662100823738,0.001,0.001,-0.019862662100823738,-0.019862662100823738
2021-12-03,0.009796728433449826,0.001,0.001,0.009796728433449826,0.009796728433449826
2021-12-06,0.02641169626621196,0.001,0.001,0.02641169626621196,0.02641169626621196
2021-12-07,0.0,0.001,0.001,0.0001492417918417096,0.0001492417918417096
2021-12-08,0.0,0.001,0.001,-0.005598215697428576,-0.005598215697428576
2021-12-09,0.02794570062697914,0.001,0.001,0.02794570062697914,0.02794570062697914
2021-12-10,0.0,0.001,0.001,-0.009209129333112043,-0.009209129333112043
2021-12-13,0.0,0.001,0.001,-0.03312968910390819,-0.03312968910390819
2021-12-14,0.019035545595180337,0.001,0.001,0.019035545595180337,0.019035545595180337
2021-12-15,-0.02956776741892018,0.001,0.001,-0.02956776741892018,-0.02956776741892018
2021-12-16,-0.0033914203449856464,0.001,0.001,-0.0033914203449856464,-0.0033914203449856464
2021-12-17,-0.012086285861355545,0.001,0.001,-0.012086285861355545,-0.012086285861355545
2021-12-20,0.022806936456131084,0.001,0.001,0.022806936456131084,0.022806936456131084
2021-12-21,0.017896292789419118,0.001,0.001,0.017896292789419118,0.017896292789419118
2021-12-22,0.0044617906347935495,0.001,0.001,0.0044617906347935495,0.0044617906347935495
2021-12-23,0.022920959726856024,0.001,0.001,0.022920959726856024,0.022920959726856024
2021-12-27,-0.0035103507909150376,-0.0035103507909150376,0.001,-0.0035103507909150376,-0.0035103507909150376
2021-12-28,0.002049216743227709,0.002049216743227709,0.001,0.002049216743227709,0.002049216743227709
2021-12-29,-0.007720926717873721,-0.007720926717873721,0.001,-0.007720926717873721,-0.007720926717873721
2021-12-30,-0.008880527058407998,-0.008880527058407998,0.001,-0.008880527058407998,-0.008880527058407998
2021-12-31,-0.004679124894833722,-0.004679124894833722,0.001,-0.004679124894833722,-0.004679124894833722
2022-01-03,-0.01729580944920659,-0.01729580944920659,0.001,-0.01729580944920659,-0.01729580944920659
2022-01-04,-0.03914413691826291,0.001,0.001,-0.03914413691826291,-0.03914413691826291
2022-01-05,-0.007933275388236734,0.001,0.001,-0.007933275388236734,-0.007933275388236734
2022-01-06,0.0005096307241394646,0.001,0.001,0.0005096307241394646,0.0005096307241394646
2022-01-07,0.0007320605430898899,0.001,0.001,0.0007320605430898899,0.0007320605430898899
2022-01-10,0.0022567255430755114,0.001,0.001,0.0022567255430755114,0.0022567255430755114
2022-01-11,0.010390864994515499,0.001,0.001,0.010390864994515499,0.010390864994515499
2022-01-12,-0.04324426085722078,0.001,0.001,-0.04324426085722078,-0.04324426085722078
2022-01-13,0.017561506331394056,0.001,0.001,0.017561506331394056,0.017561506331394056
2022-01-14,-0.024640287923784372,0.001,0.001,-0.024640287923784372,-0.024640287923784372
2022-01-18,0.0022442753328888224,0.001,0.001,0.0022442753328888224,0.0022442753328888224
2022-01-19,-0.005719621132752217,0.001,0.001,-0.005719621132752217,-0.005719621132752217
2022-01-20,-0.018640859954790194,0.001,0.001,-0.018640859954790194,-0.018640859954790194
2022-01-21,0.0011478608329668746,0.001,0.001,0.0011478608329668746,0.0011478608329668746
2022-01-24,-0.0269482677975745,0.001,0.001,-0.0269482677975745,-0.0269482677975745
2022-01-25,0.028094812556574842,0.001,0.028094812556574842,0.028094812556574842,0.028094812556574842
2022-01-26,0.010493784828413632,0.001,0.001,0.010493784828413632,0.010493784828413632
2022-01-27,0.02769462756189297,0.001,0.001,0.02769462756189297,0.02769462756189297
2022-01-28,0.0,0.001,0.001,0.008785022359350124,0.008785022359350124
2022-01-31,0.0,-0.007164329047572494,0.001,-0.007164329047572494,-0.007164329047572494
2022-02-01,0.0,0.0151074252557315,0.001,0.0151074252557315,0.0151074252557315
2022-02-02,0.0,-0.039731248161049705,0.001,-0.039731248161049705,-0.039731248161049705
2022-02-03,0.01544852747027107,0.01544852747027107,0.001,0.01544852747027107,0.01544852747027107
2022-02-04,0.0,-0.016444833719697932,0.001,-0.016444833719697932,-0.016444833719697932
2022-02-07,0.011923925502629084,0.011923925502629084,0.001,0.011923925502629084,0.011923925502629084
2022-02-08,0.0,0.02159979394889335,0.001,0.02159979394889335,0.02159979394889335
2022-02-09,0.0,-0.028783377306970594,0.001,-0.028783377306970594,-0.028783377306970594
2022-02-10,-0.024573551369851277,-0.024573551369851277,0.001,-0.024573551369851277,-0.024573551369851277
2022-02-11,-0.00013561299031856109,-0.00013561299031856109,0.001,-0.00013561299031856109,-0.00013561299031856109
2022-02-14,0.01837256310373259,0.01837256310373259,0.001,0.01837256310373259,0.01837256310373259
2022-02-15,-0.0032335018880483464,-0.0032335018880483464,0.001,-0.0032335018880483464,-0.0032335018880483464
2022-02-16,-0.029719378352169753,-0.029719378352169753,0.001,-0.029719378352169753,-0.029719378352169753
2022-02-17,-0.009677669603230691,0.001,0.001,-0.009677669603230691,-0.009677669603230691
2022-02-18,-0.0007295803582707017,0.001,0.001,-0.0007295803582707017,-0.0007295803582707017
2022-02-22,-0.02623440418219126,0.001,0.001,-0.02623440418219126,-0.02623440418219126
2022-02-23,0.0498311616302625,0.001,0.001,0.0498311616302625,0.0498311616302625
2022-02-24,0.0,0.001,0.001,0.009190810594670532,0.009190810594670532
2022-02-25,0.0,0.004965656810326033,0.001,0.004965656810326033,0.004965656810326033
2022-02-28,0.0,-0.012935122259035436,0.001,-0.012935122259035436,-0.012935122259035436
2022-03-01,0.0,0.017609723815622452,0.001,0.017609723815622452,0.017609723815622452
2022-03-02,0.0,-0.014326422751058797,0.001,-0.014326422751058797,-0.014326422751058797
2022-03-03,-0.02069119564231005,-0.02069119564231005,0.001,-0.02069119564231005,-0.02069119564231005
2022-03-04,-0.03850883499216704,-0.03850883499216704,0.001,-0.03850883499216704,-0.03850883499216704
2022-03-07,-0.011031900421300029,0.001,0.001,-0.011031900421300029,-0.011031900421300029
2022-03-08,0.044837824103502524,0.001,0.001,0.044837824103502524,0.044837824103502524
2022-03-09,-0.010137882924292648,0.001,0.001,-0.010137882924292648,-0.010137882924292648
2022-03-10,-0.019517604948018723,0.001,0.001,-0.019517604948018723,-0.019517604948018723
2022-03-11,-0.0130457900210539,0.001,0.001,-0.0130457900210539,-0.0130457900210539
2022-03-14,0.03801089800002057,0.001,0.001,0.03801089800002057,0.03801089800002057
2022-03-15,0.0,0.001,0.001,0.024900762590312337,0.024900762590312337
2022-03-16,0.0,0.0028153765986219255,0.001,0.0028153765986219255,0.0028153765986219255
2022-03-17,0.0,0.01749391212496296,0.001,0.01749391212496296,0.01749391212496296
2022-03-18,0.0,-0.004236197803933016,0.001,-0.004236197803933016,-0.004236197803933016
2022-03-21,0.0,0.016246482758559264,0.001,0.016246482758559264,0.016246482758559264
2022-03-22,0.0,-0.015144046914406096,0.001,-0.015144046914406096,-0.015144046914406096
2022-03-23,0.015275619345143673,0.015275619345143673,0.001,0.015275619345143673,0.015275619345143673
2022-03-24,0.0,-0.0013821234507202281,0.001,-0.0013821234507202281,-0.0013821234507202281
2022-03-25,0.022853364384454095,0.022853364384454095,0.001,0.022853364384454095,0.022853364384454095
2022-03-28,0.015045535719598243,0.015045535719598243,0.001,0.015045535719598243,0.015045535719598243
2022-03-29,-0.004926411468712941,-0.004926411468712941,0.001,-0.004926411468712941,-0.004926411468712941
2022-03-30,-0.017841217552271877,-0.017841217552271877,0.001,-0.017841217552271877,-0.017841217552271877
2022-03-31,0.003593858300969387,0.003593858300969387,0.001,0.003593858300969387,0.003593858300969387
2022-04-01,0.01777777938318949,0.01777777938318949,0.001,0.01777777938318949,0.01777777938318949
2022-04-04,-0.013070398735024852,-0.013070398735024852,0.001,-0.013070398735024852,-0.013070398735024852
2022-04-05,-0.037292583780047926,-0.037292583780047926,0.001,-0.037292583780047926,-0.037292583780047926
2022-04-06,0.006224311979856486,0.006224311979856486,0.001,0.006224311979856486,0.006224311979856486
2022-04-07,-0.014707601825008146,0.001,0.001,-0.014707601825008146,-0.014707601825008146
2022-04-08,-0.040230048380957055,0.001,0.001,-0.040230048380957055,-0.040230048380957055
2022-04-11,-0.011281273720928627,0.001,0.001,-0.011281273720928627,-0.011281273720928627
2022-04-12,0.019520341873157,0.001,0.001,0.019520341873157,0.019520341873157
2022-04-13,-0.027457919540706824,0.001,0.001,-0.027457919540706824,-0.027457919540706824
2022-04-14,0.0024627565636393517,0.001,0.001,0.0024627565636393517,0.0024627565636393517
2022-04-18,0.016896230928247224,0.001,0.001,0.016896230928247224,0.016896230928247224
2022-04-19,0.003708493941256231,0.001,0.001,0.003708493941256231,0.003708493941256231
2022-04-20,-0.01957143401505935,0.001,0.001,-0.01957143401505935,-0.01957143401505935
2022-04-21,-0.02444069036795691,0.001,0.001,-0.02444069036795691,-0.02444069036795691
2022-04-22,0.02412015063238855,0.001,0.001,0.02412015063238855,0.02412015063238855
2022-04-25,-0.038121289074177056,0.001,0.001,-0.038121289074177056,-0.038121289074177056
2022-04-26,0.04698753855574587,0.001,0.001,0.04698753855574587,0.04698753855574587
2022-04-27,0.0,0.001,0.001,0.022380278060381762,0.022380278060381762
2022-04-28,0.0,0.001,0.001,-0.042711300091407396,-0.042711300091407396
2022-04-29,0.02473484106885473,0.001,0.001,0.02473484106885473,0.02473484106885473
2022-05-02,-0.009501183849813263,-0.009501183849813263,0.001,-0.009501183849813263,-0.009501183849813263
2022-05-03,0.028685372678533487,0.028685372678533487,0.001,0.028685372678533487,0.028685372678533487
2022-05-04,-0.04453172446376036,-0.04453172446376036,0.001,-0.04453172446376036,-0.04453172446376036
